# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
910000	-10492.94612445932	8.318906680120978	-10501.26503113944	2008.2561501082293	6.994461355270659E-5	1.657823987118512E-6	1.657823987118512E-6	5.423016979529225E-6	-0.08512180016411673	14401.374935828804	-4402.5207566613435	-4402.520756661343	185745.058205889	3708.605259395948	-10501.26503113944
920000	-10504.23329861442	8.180618092739387	-10512.413916707159	2008.4776649865494	6.810592439003903E-5	-5.678665176861674E-9	-5.678665176861674E-9	7.290680582945932E-6	2.5484128192986976E-4	14683.01141053656	11.436505088909737	11.436505088909737	137161.41498274432	3430.6085826854755	-10512.413916707159
930000	-10595.856395131726	8.082961254816567	-10603.939356386543	2007.635915791419	7.663134568768817E-5	6.609940044410428E-7	6.609940044410428E-7	7.88279815908623E-6	-0.02689391890260725	13058.93557538669	-1095.0271649113295	-1095.0271649113295	126950.327306961	3522.0192108720694	-10603.939356386543
940000	-10629.11008368195	8.347682153202296	-10637.457765835152	2008.1344323833664	6.165072218822046E-5	9.023968788544391E-10	9.023968788544391E-10	5.7664460616638685E-6	-4.786018613540281E-5	16220.410188182133	-2.5383481213610493	-2.538348121361049	173417.03912549114	3727.9151893743633	-10637.457765835152
950000	-10413.658679883836	8.263750941509873	-10421.922430825345	2008.1089893951282	7.283360501630175E-5	8.151145207104327E-7	8.151145207104327E-7	5.782253897289823E-6	-0.03971953429445033	13751.62102803607	-1938.5426828996428	-1938.5426828996428	173216.2150055872	3665.659910129076	-10421.922430825345
960000	-10396.347532962307	8.41068760543829	-10404.758220567745	2005.3253579021614	5.0514371240502706E-5	-1.0286821852117335E-6	-1.0286821852117335E-6	6.225497633163722E-6	0.058007841674818796	19863.1843948745	3282.131828263077	3282.1318282630773	161172.05879192456	3517.130925901187	-10404.758220567745
970000	-10187.838208133464	8.171138813721747	-10196.009346947185	2006.128092407022	7.141772976049052E-5	6.420390387283438E-7	6.420390387283438E-7	7.091412796563947E-6	-0.028529360192440095	14013.531244439206	-1268.7505843305094	-1268.7505843305094	141130.4934738084	3556.9304754829363	-10196.009346947185
980000	-10570.63072929432	8.224970741405706	-10578.855700035725	2006.5124298132855	6.395768599307414E-5	4.0905637442755763E-7	4.0905637442755763E-7	7.107187118702556E-6	-0.019186153673199837	15641.095022650768	-900.2281092622246	-900.2281092622246	140754.4542360598	3515.3440899098823	-10578.855700035725
990000	-10380.061063217923	8.460178465038403	-10388.521241682962	2006.3039699474841	4.9402268390534534E-5	1.6297976330581495E-6	1.6297976330581495E-6	5.800113423365101E-6	-0.09628131077787554	20431.386297582976	-5741.09894019591	-5741.098940195909	174023.63639955802	3767.201356351366	-10388.521241682962
1000000	-10457.910641507173	8.28395496925981	-10466.194596476433	2009.0148769546208	7.152528628030995E-5	2.312752716157895E-6	2.312752716157895E-6	5.7207092724968745E-6	-0.11433375278420352	14166.253722517335	-5727.094353849941	-5727.094353849942	177118.83347994636	3785.1940850919786	-10466.194596476433
1010000	-10566.910155244848	8.38509684182534	-10575.295252086673	2007.5458169708193	6.625320019736006E-5	3.8725918897731096E-7	3.8725918897731096E-7	4.981238030460522E-6	-0.02131717515745763	15100.472514077188	-1173.964525127315	-1173.9645251273148	200844.57366463085	3763.4080645637823	-10575.295252086673
1020000	-10589.281029786636	8.337423225509447	-10597.618453012146	2007.0344821867072	5.974912371149143E-5	7.9195367891717E-7	7.9195367891717E-7	6.083819531165636E-6	-0.04153802554677366	16765.57458114493	-2182.437924182474	-2182.4379241824736	164654.52083374627	3751.0802550940243	-10597.618453012146
1030000	-10374.47792280612	8.440820216683022	-10382.918743022803	2006.3850629014341	5.1441279540890094E-5	1.7826752625661729E-6	1.7826752625661729E-6	5.7981902256796595E-6	-0.10322149074753133	19648.994540272426	-6041.156833059149	-6041.15683305915	174324.98443513823	3746.1020629363475	-10382.918743022803
1040000	-10433.59580702559	8.363288382361372	-10441.95909540795	2008.5901911988008	6.638651696400983E-5	2.4948325371932264E-6	2.4948325371932264E-6	5.284257747784864E-6	-0.13320160603225895	15335.390422522525	-7240.228017399163	-7240.228017399163	192659.6326345498	3888.1479807663427	-10441.95909540795
1050000	-10650.384715072094	8.305279289667602	-10658.689994361761	2007.0704549587203	6.228092616629897E-5	1.5757339784032447E-6	1.5757339784032447E-6	6.253155153525344E-6	-0.07984647842781101	16159.303166503654	-4071.9864518992144	-4071.986451899214	160945.36960984688	3789.3932613257457	-10658.689994361761
1060000	-10530.740961469244	8.426768167426513	-10539.16772963667	2008.7634385783676	5.994065012692516E-5	1.809666501782287E-7	1.809666501782287E-7	5.063835874628261E-6	-0.01038718848188061	16684.96926892049	-596.271891838297	-596.271891838297	197500.063210536	3857.2903609627174	-10539.16772963667
1070000	-10156.122818442887	8.346208236007943	-10164.469026678895	2006.3719076943214	6.1017035962677256E-5	3.480408120153992E-7	3.480408120153992E-7	5.8455217554008545E-6	-0.01842862696817283	16394.433355970756	-976.1202056039779	-976.1202056039778	171129.2458615416	3529.96267917245	-10164.469026678895
1080000	-10372.403358321653	8.385897271261651	-10380.789255592916	2006.7822301759488	6.663183547602226E-5	2.993182591661057E-6	2.993182591661057E-6	5.077217465835494E-6	-0.16273442721477804	15416.09782983847	-9088.284275021319	-9088.28427502132	202316.1113724379	3790.786675481277	-10380.789255592916
1090000	-10176.35035976855	8.165560012442121	-10184.515919780992	2008.6264401515373	7.223959193193246E-5	1.6426659879774448E-6	1.6426659879774448E-6	7.1209720975518555E-6	-0.07242557985439284	13915.819534985783	-3210.101532740458	-3210.1015327404584	141170.7714669172	3523.188164649024	-10184.515919780992
1100000	-10402.875996969087	8.273261813601358	-10411.149258782689	2008.807595567856	4.3343882978902276E-5	8.294024845092285E-7	8.294024845092285E-7	9.534306771652337E-6	-0.0407996900337688	23109.77516150963	-2010.351186978219	-2010.3511869782187	105059.27848340278	3437.1520746875362	-10411.149258782689
1110000	-10100.682555824511	8.30733447018899	-10108.9898902947	2004.998457948655	6.848350802811998E-5	2.3028057828078062E-7	2.3028057828078062E-7	5.62811293274713E-6	-0.011729592118882075	14604.06499404772	-597.541764400575	-597.5417644005751	177703.89724125125	3417.7381106338707	-10108.9898902947
1120000	-10537.805848082677	8.290785880301172	-10546.096633962978	2007.9679134256703	6.339869302960493E-5	6.063981137727092E-7	6.063981137727092E-7	6.289053646202512E-6	-0.030368618761599523	15787.756127304472	-1522.274427104272	-1522.2744271042718	159153.2145612437	3493.643103917385	-10546.096633962978
1130000	-10598.32762533175	8.332421092650044	-10606.6600464244	2006.800221368873	6.218182140842772E-5	1.9749367163376393E-6	1.9749367163376393E-6	5.957106779356187E-6	-0.1026133277451062	16253.006461314266	-5388.296768921019	-5388.296768921018	169653.08539201482	3653.537283988684	-10606.6600464244
1140000	-10286.570119595597	8.15490478805178	-10294.72502438365	2007.8245717751033	6.368935794531635E-5	1.6509446562440593E-6	1.6509446562440593E-6	8.250502766167407E-6	-0.07202095442705404	15783.077357747754	-3158.230226854948	-3158.230226854948	121836.70399315134	3424.7374160929776	-10294.72502438365
1150000	-10524.778972133481	8.249890396363046	-10533.028862529844	2009.0635878798819	6.253959723569649E-5	1.1327232773451173E-7	1.1327232773451173E-7	6.912643627452809E-6	-0.005447838209001353	15990.344102363646	-262.02182484242593	-262.02182484242593	144666.74889046914	3554.1572530874464	-10533.028862529844
1160000	-10605.5474581674	8.411052168076594	-10613.958510335477	2008.8997326051303	6.122117890554153E-5	3.105802267159217E-7	3.105802267159217E-7	5.1172475394208395E-6	-0.017547075533267734	16339.247505094156	-991.6751447740281	-991.6751447740282	195477.74208407855	3769.6632696362008	-10613.958510335477
1170000	-10430.635131914334	8.282973835247684	-10438.918105749583	2009.1804164486175	6.876013861424083E-5	1.4263156214926626E-6	1.4263156214926626E-6	5.9141119001755105E-6	-0.07072981111048726	14616.431545024147	-3525.067667814569	-3525.067667814569	169937.2409662382	3854.4606589247173	-10438.918105749583
1180000	-10512.561386115707	8.177919245155145	-10520.739305360863	2008.599413927569	7.818859189244828E-5	1.2000746965276188E-6	1.2000746965276188E-6	6.403255191788894E-6	-0.0536335047798388	12826.485641812757	-2403.8930829826877	-2403.8930829826872	156621.09680527454	3707.3618055858165	-10520.739305360863
1190000	-10996.927546274037	8.669855244668106	-11005.597401518706	2008.2118209511293	2.7090364746687758E-5	1.4015008665794765E-7	1.4015008665794765E-7	6.890579999357928E-6	-0.010257890405704692	36917.37799547998	-750.8763740835815	-750.8763740835816	145140.9366819757	3735.6786720589557	-11005.597401518706
1200000	-10406.587930066818	8.233029943359021	-10414.820960010178	2008.1775139136657	7.230678237299084E-5	6.671747362358993E-7	6.671747362358993E-7	6.18985297546066E-6	-0.03153623969244413	13843.72933833133	-1492.1495722820478	-1492.1495722820478	161715.55745600176	3413.757127557422	-10414.820960010178
1210000	-10211.635528103132	8.152528101209217	-10219.788056204341	2008.57900797587	7.598260007796967E-5	1.4990018282519326E-6	1.4990018282519326E-6	6.942057164052886E-6	-0.06526810362549942	13217.212215951486	-2853.9991544146433	-2853.9991544146433	144665.7851149101	3605.0167268121813	-10219.788056204341
1220000	-10571.259279255108	8.326239730017235	-10579.585518985125	2008.904756348979	6.96825704636706E-5	1.3071430255139244E-6	1.3071430255139244E-6	5.349814019999177E-6	-0.06770047041883848	14416.868534954867	-3522.535378757018	-3522.5353787570175	187783.06195261396	3870.619496059094	-10579.585518985125
1230000	-10278.933129566216	8.286807338583273	-10287.2199369048	2008.4904555852609	6.264496938596937E-5	1.2443772810684163E-6	1.2443772810684163E-6	6.43437350128558E-6	-0.06198060901240338	16024.533502122787	-3099.0686856734696	-3099.0686856734696	156014.63148888596	3524.598981940194	-10287.2199369048
1240000	-10531.302073241857	8.34284867693015	-10539.644921918787	2009.203433862982	6.445590138273498E-5	1.5808026154017636E-6	1.5808026154017636E-6	5.607816546788429E-6	-0.08314753982572928	15622.489503488045	-4403.865936082348	-4403.865936082348	179563.94157835282	3891.8097156234217	-10539.644921918787
1250000	-10415.772634278534	8.31231848669896	-10424.084952765232	2006.326342275416	6.853641850475382E-5	1.580462563121142E-6	1.580462563121142E-6	5.603668102141682E-6	-0.08064683122709151	14686.301256063274	-4142.134919992116	-4142.134919992116	179622.78829250243	3842.5164757104526	-10424.084952765232
1260000	-10501.47452800256	8.398389521530973	-10509.872917524091	2008.2295671819495	6.924271605937993E-5	2.7253116926041293E-6	2.7253116926041293E-6	4.746278082180033E-6	-0.1503323831638685	14775.884678870929	-8484.309302290412	-8484.309302290412	215563.09378216357	4228.783653266504	-10509.872917524091
1270000	-10490.895397084108	8.175217370810941	-10499.070614454919	2008.6294306544687	7.497919441606109E-5	1.2520708734176977E-6	1.2520708734176977E-6	6.715135257585375E-6	-0.05579960767217419	13378.688965506783	-2494.524106465896	-2494.524106465896	149382.4446564382	3534.5119367322163	-10499.070614454919
1280000	-10251.231684536442	8.260311612802496	-10259.491996149245	2009.0888264839025	7.336396452811656E-5	1.4617636432976828E-6	1.4617636432976828E-6	5.8000791380538434E-6	-0.07086288022307774	13699.462637582554	-3452.603997236573	-3452.6039972365734	173281.58238459792	3761.924836819644	-10259.491996149245
1290000	-10437.612262399625	8.282899766197833	-10445.895162165823	2008.745788974767	6.769312102993526E-5	9.339849240957096E-7	9.339849240957096E-7	5.991058534574337E-6	-0.046378405748909154	14804.393383837101	-2307.9527851531047	-2307.9527851531047	167275.21310690392	3875.987614558438	-10445.895162165823
1300000	-10514.66676686177	8.50065231714122	-10523.167419178912	2009.148022334288	4.861112838490763E-5	2.5343937048084716E-6	2.5343937048084716E-6	5.517909196544515E-6	-0.15474583021716337	21076.115659077503	-9680.32871610709	-9680.32871610709	185674.27039215743	4006.004879174393	-10523.167419178912
1310000	-10248.2717961028	8.14983297257984	-10256.42162907538	2008.9188767539367	7.281502010822441E-5	2.411446150335845E-6	2.411446150335845E-6	7.332056575231514E-6	-0.1043648318242041	13884.662245418634	-4566.538047937935	-4566.538047937934	137889.27434239537	3584.4650758627627	-10256.42162907538
1320000	-10603.257135215008	8.580400893132193	-10611.83753610814	2007.9062693280225	3.673035650058931E-5	1.9937249689917464E-6	1.9937249689917464E-6	6.185299681748815E-6	-0.13227333482884135	27710.26207238666	-8931.926379257015	-8931.926379257013	164552.70674221372	3990.3668283290826	-10611.83753610814
1330000	-10190.5712161948	8.287298343258044	-10198.858514538057	2008.6776070783012	6.674091047111612E-5	4.0313297794511373E-7	4.0313297794511373E-7	6.012797553229334E-6	-0.02012398441751582	14989.384048825345	-1004.9756333340283	-1004.9756333340283	166379.3151130681	3555.523785150355	-10198.858514538057
1340000	-11005.982027029826	8.592610047325145	-11014.57463707715	2007.940843199519	3.86377240857451E-5	1.254130239055853E-6	1.254130239055853E-6	5.678423915519339E-6	-0.08466871439658095	26068.319956039635	-5757.419457342928	-5757.419457342927	177376.78074502537	3832.923063064863	-11014.57463707715
1350000	-10261.938503978834	8.221142181783609	-10270.159646160617	2007.8245717751033	6.385600860105369E-5	1.9957861868114843E-6	1.9957861868114843E-6	7.232956842749233E-6	-0.0928656688710025	15796.462626961522	-4358.710081752755	-4358.710081752755	139458.7407755185	3661.219261460432	-10270.159646160617
1360000	-10460.378024494525	8.376519233011507	-10468.754543727537	2008.866760375034	5.9950031638370384E-5	1.430773365513853E-6	1.430773365513853E-6	5.631854623732474E-6	-0.07786645815774067	16782.312607387776	-4263.5485989274675	-4263.548598927468	178644.55654416967	3870.986680564257	-10468.754543727537
1370000	-10221.39611978008	8.19280090292812	-10229.588920683009	2008.1562056852156	6.5754567275706E-5	1.2420159487364636E-6	1.2420159487364636E-6	7.393097644028312E-6	-0.05633145767925523	15256.481430114556	-2563.0384136897787	-2563.038413689779	135691.88219735425	3411.9583070741455	-10229.588920683009
1380000	-10441.435745438535	8.333080595028825	-10449.768826033564	2008.6085022314776	7.139916350118378E-5	2.8266832838007913E-6	2.8266832838007913E-6	5.238538613277867E-6	-0.1461589835353282	14311.494900133783	-7722.394810238014	-7722.394810238013	195059.8897431109	3922.3626385592843	-10449.768826033564
1390000	-10789.826134558018	8.479411908339152	-10798.305546466358	2006.4954210144974	3.854196588907082E-5	9.464180754795712E-7	9.464180754795712E-7	7.110901476405754E-6	-0.057168100739918806	26030.818218492506	-3464.544820828633	-3464.5448208286334	141090.25573911544	3554.367979075741	-10798.305546466358
1400000	-10252.393013165582	8.336635262290276	-10260.729648427872	2008.2393603674893	5.654017727215245E-5	9.874899205386915E-7	9.874899205386915E-7	6.445402193969545E-6	-0.05172840377241525	17733.991214692393	-2716.9968682195145	-2716.9968682195145	155565.6228806999	3354.3945392384944	-10260.729648427872
1410000	-10284.1782307217	8.221434294412635	-10292.399665016113	2008.2866091171525	7.321268454220057E-5	2.12361535440826E-6	2.12361535440826E-6	6.312062547118442E-6	-0.0987863738415164	13793.442019539127	-4640.632922150878	-4640.632922150878	159988.10401342853	3675.0067935927214	-10292.399665016113
1420000	-10858.760629893868	8.260845443063946	-10867.021475336933	2008.100394563509	6.942883489200965E-5	1.6287837101662992E-6	1.6287837101662992E-6	6.12976905249761E-6	-0.07895350644868039	14493.585553680638	-3851.191757725008	-3851.1917577250074	164161.6102958557	3710.4358591888727	-10867.021475336933
1430000	-10352.151982462983	8.0644689304638	-10360.216451393448	2008.8658682747384	6.668422344286526E-5	-1.5709663349507006E-6	-1.5709663349507006E-6	9.430249001739766E-6	0.06264605814934987	15055.135073590776	2508.004864387283	2508.0048643872824	106459.5421631635	3305.0577241560854	-10360.216451393448
1440000	-10407.110421003661	7.955138216775954	-10415.065559220437	2008.0950866193537	7.625053499744525E-5	3.230328616561622E-8	3.230328616561622E-8	1.0222453479243729E-5	-0.0011570381684292963	13114.679638282145	-41.44281509189616	-41.44281509189616	97824.00485065322	3210.826744112788	-10415.065559220437
1450000	-10524.440887940325	8.3036076341314	-10532.744495574458	2009.1447278617518	7.200086124365272E-5	2.0281714819468936E-6	2.0281714819468936E-6	5.449591738210645E-6	-0.10238912750443963	14035.868249945355	-5223.721165991439	-5223.721165991439	185444.09395158317	4020.5496498781567	-10532.744495574458
1460000	-10270.334357492988	8.226903672036276	-10278.561261165023	2008.8490914633012	7.715736044420203E-5	1.6019439261810238E-6	1.6019439261810238E-6	5.899624916142258E-6	-0.07508383187619899	13034.006587828535	-3539.1652832106756	-3539.1652832106756	170463.30209527854	3798.479862460082	-10278.561261165023
1470000	-10121.356391127356	8.38847377124057	-10129.744864898596	2008.8595615750462	6.179733896457481E-5	1.859618701209532E-6	1.859618701209532E-6	5.3580316815876836E-6	-0.10219658393927035	16352.71663910142	-5675.557645945515	-5675.557645945516	188605.52404175914	3945.5936095076054	-10129.744864898596
